genNum,genMean,genBest
1,0.0,0
2,1374.47,5409
3,3873.38,8487
4,6221.49,10880
5,8601.97,13162
6,10883.28,14613
7,13090.95,18546
8,15299.3,19597
9,17553.37,23295
10,19712.85,26290
11,21912.87,30523
12,24266.0,33743
13,26640.3,34928
14,28805.61,37517
15,30914.2,37896
16,33129.65,41923
17,35071.85,45102
18,36929.54,47008
19,38731.67,47008
20,40641.23,48409
21,42586.55,51167
22,44451.51,51817
23,46404.5,58577
24,48273.63,58577
25,50030.91,58985
26,51832.89,60423
27,53800.02,62594
28,55649.48,65155
29,57492.95,68380
30,59288.41,68380
31,60986.85,73579
32,62680.4,73579
33,64317.88,74800
34,65934.51,78162
35,67550.82,78202
36,69062.5,78202
37,70592.54,83846
38,72004.32,84270
39,73502.01,84270
40,74936.55,85245
41,76516.18,87087
42,78168.1,93098
43,79548.44,93098
44,80761.74,93098
45,82169.39,93098
46,83642.09,95268
47,85008.19,95759
48,86404.97,96398
49,87866.89,98799
50,89184.34,100201
51,90444.23,100377
52,91679.56,102096
53,92867.16,103546
54,94094.84,105855
55,95292.53,106850
56,96329.19,109996
57,97494.54,110584
58,98883.37,110584
59,100140.93,110584
60,101205.06,114742
61,102263.65,116698
62,103497.45,118075
63,104814.53,119046
64,106035.87,119046
65,107203.94,119046
66,108342.81,120994
67,109474.5,125349
68,110537.87,125491
69,111606.74,125491
70,112761.12,126354
71,113749.25,129924
72,114731.67,129924
73,115954.74,131714
74,116905.37,131714
75,117890.08,133676
76,118944.16,134443
77,119812.13,134443
78,120752.83,134443
79,121582.1,134443
80,122338.63,134443
81,123253.72,135589
82,124147.24,135589
83,125017.42,135589
84,125835.5,135589
85,126674.5,136408
86,127596.85,140385
87,128464.26,140385
88,129421.65,145117
89,130397.86,145117
90,131322.95,145117
91,132095.98,145117
92,132769.79,147799
93,133300.22,147799
94,134041.86,147799
95,134968.64,147799
96,135886.31,148445
97,136629.99,148445
98,137290.19,149463
99,138082.47,149463
100,138926.37,150453
101,139597.25,151833
102,140248.87,152955
103,140924.61,157369
104,141548.67,157369
105,142195.33,157369
106,142754.07,157369
107,143378.79,158024
108,143903.13,158946
109,144332.04,158946
110,144858.64,158946
111,145464.38,158946
112,146094.67,158946
113,146714.0,161372
114,147323.58,162177
115,147947.8,164887
116,148494.61,164887
117,149092.07,164887
118,149650.75,164887
119,150268.46,164887
120,150745.71,165168
121,151290.91,165168
122,151989.48,166013
123,152541.82,166013
124,152970.21,166013
125,153406.26,166013
126,153852.31,167117
127,154252.73,167117
128,154711.83,167117
129,155194.76,167936
130,155725.69,168512
131,156320.06,168512
132,156934.12,168512
133,157418.31,170729
134,157765.8,173484
135,158011.2,173484
136,158236.57,174578
137,158562.67,174578
138,158896.37,174578
139,159109.05,174578
140,159514.19,177096
141,159810.68,177096
142,160112.27,177096
143,160542.91,177898
144,160930.64,177898
145,161398.38,177898
146,161795.12,177898
147,162268.31,177898
148,162781.33,177898
149,163393.92,178693
150,163662.04,178693
151,164017.68,178693
152,164474.82,181546
153,164886.08,183364
154,165228.44,184776
155,165516.05,184776
156,165953.22,184776
157,166329.41,184776
158,166608.07,184776
159,166877.12,186517
160,167099.63,186517
161,167390.95,187681
162,167588.32,187849
163,167910.09,187849
164,168334.73,187849
165,168751.79,187849
166,169252.37,187849
167,169713.24,187849
168,170157.15,187849
169,170448.82,187849
170,170682.74,187849
171,170987.27,187849
172,171240.56,190797
173,171490.75,190797
174,171712.84,190797
175,171937.56,190797
176,172443.64,190797
177,172880.84,190797
178,173383.79,190797
179,173831.29,190797
180,174114.42,190797
181,174384.42,190797
182,174631.56,190797
183,174884.54,190797
184,175071.43,190797
185,175194.3,191399
186,175294.2,191399
187,175539.18,191399
188,175780.86,191399
189,175883.16,191399
190,175983.01,191399
191,176214.9,191399
192,176513.01,191399
193,176847.64,191399
194,177156.06,191399
195,177378.65,191399
196,177636.43,191399
197,177762.83,191399
198,177835.73,191399
199,177941.16,191399
200,178090.48,191399
201,178188.21,192059
202,178267.82,192059
203,178437.04,192059
204,178626.15,192059
205,178733.81,192059
206,178992.87,193118
207,179166.45,193118
208,179109.96,193118
209,179155.73,193118
210,179392.29,193118
211,179502.36,193118
212,179493.82,193118
213,179688.99,193118
214,179892.48,193466
215,179944.23,193466
216,180019.16,193466
217,180055.44,193466
218,180073.31,195541
219,180046.26,196412
220,179979.77,196412
221,180058.75,196412
222,180148.33,196412
223,180324.79,196412
224,180621.7,196412
225,180798.54,196412
226,180895.42,196412
227,181133.44,196412
228,181272.68,196412
229,181288.76,196412
230,181376.31,196412
231,181459.42,196412
232,181624.81,196412
233,181856.73,196706
234,182007.0,196706
235,182097.15,196706
236,182238.36,196706
237,182293.05,196706
238,182309.46,197174
239,182293.16,197174
240,182409.3,197174
241,182500.91,197174
242,182745.73,197174
243,182973.89,198626
244,183100.69,198626
245,183374.88,198626
246,183573.7,198626
247,183685.41,198626
248,183896.33,198626
249,184110.27,198626
250,184213.93,198626
251,184350.57,198626
252,184469.96,198626
253,184383.69,198626
254,184343.33,200064
255,184332.39,200064
256,184418.77,200064
257,184409.12,200064
258,184556.13,200064
259,184652.81,200064
260,184762.28,200064
261,184987.87,200064
262,185107.62,200064
263,185125.16,200064
264,185067.8,200064
265,185141.78,200562
266,185189.94,200562
267,185236.99,200562
268,185317.35,200562
269,185429.93,200562
270,185458.66,200562
271,185475.95,200562
272,185460.61,200562
273,185305.42,200562
274,185288.37,200562
275,185451.53,200562
276,185550.02,200562
277,185519.6,200562
278,185487.52,200562
279,185411.36,200826
280,185348.86,200826
281,185468.3,200826
282,185416.48,200826
283,185400.1,200826
284,185492.65,200826
285,185624.81,200826
286,185672.09,200826
287,185682.42,200826
288,185730.99,200826
289,185886.22,200826
290,186080.6,200826
291,186389.22,200826
292,186560.82,200826
293,186440.88,200826
294,186279.54,200826
295,186223.35,200826
296,186367.99,200826
297,186487.73,200826
298,186652.9,200826
299,186682.05,200826
300,186641.41,200826
301,186728.55,200826
302,186769.75,200826
303,186720.49,200826
304,186800.67,200826
305,186963.51,200826
306,186988.87,200826
307,187064.56,200826
308,187046.91,200826
309,187031.97,201300
310,186964.26,201300
311,186865.42,201300
312,186853.0,201300
313,186917.47,201300
314,186923.39,201300
315,186962.1,202184
316,186995.89,202184
317,186936.79,202184
318,187008.47,202184
319,187096.79,202184
320,187034.29,202184
321,187087.77,202184
322,187231.7,202184
323,187125.06,202184
324,187064.36,202184
325,187263.29,202184
326,187248.38,202184
327,187110.91,202184
328,187118.61,202184
329,187075.11,202184
330,187127.12,202184
331,187168.15,204097
332,186959.13,204160
333,186834.81,204160
334,186825.67,204160
335,186820.35,204160
336,186899.96,204160
337,186926.33,204160
338,186649.64,204160
339,186613.13,204160
340,186604.47,204160
341,186697.7,204160
342,186779.05,204160
343,186830.49,204160
344,187003.51,204160
345,186981.22,204160
346,187036.52,204160
347,186980.32,204160
348,186995.39,204160
349,187307.28,204160
350,187549.14,204160
351,187399.36,204160
352,187355.7,204160
353,187351.06,204309
354,187196.59,204309
355,187198.41,204309
356,187180.38,204309
357,187270.18,204309
358,187385.05,204309
359,187448.72,204309
360,187595.91,204309
361,187669.22,204309
362,187718.01,204309
363,187940.53,204405
364,188002.13,204405
