genNum,genMean,genBest
1,0.0,0
2,1159.6039603960396,4258
3,2692.3366336633662,7638
4,3766.2475247524753,10294
5,5067.40594059406,11657
6,6109.485148514851,12139
7,7455.217821782178,15127
8,8732.60396039604,15437
9,9998.29702970297,17465
10,11638.801980198019,19601
11,13141.237623762376,22569
12,14212.10891089109,22569
13,15851.89108910891,23790
14,17004.91089108911,24689
15,17779.069306930694,27529
16,19610.960396039605,29407
17,21843.26732673267,29863
18,23513.10891089109,34293
19,25039.52475247525,34293
20,26280.663366336634,37798
21,26604.50495049505,41646
22,27551.31683168317,41646
23,28241.69306930693,41646
24,29332.851485148516,44452
25,30395.49504950495,44452
26,31457.970297029704,47774
27,32932.0198019802,50788
28,33642.83168316832,50788
29,35362.17821782178,50788
30,37139.069306930694,50788
31,39062.10891089109,51686
32,40437.66336633663,54341
33,41951.792079207924,56793
34,43265.841584158414,58463
35,45287.9504950495,58463
36,46183.455445544554,58463
37,47319.38613861386,61805
38,47816.28712871287,61805
39,49046.58415841584,61862
40,50588.69306930693,63019
41,51342.52475247525,64250
42,52316.46534653466,65521
43,53416.77227722772,65521
44,54860.9702970297,67602
45,54842.28712871287,69132
46,55401.87128712871,69132
47,57480.53465346534,70077
48,58526.12871287129,70077
49,59267.71287128713,71094
50,59597.11881188119,72692
51,60261.16831683168,72692
52,61143.24752475248,72692
53,62176.267326732675,72692
54,62684.29702970297,74614
55,63608.50495049505,75123
56,65046.13861386139,79483
57,65332.90099009901,79483
58,66146.62376237624,79483
59,67208.36633663367,79694
60,68230.099009901,79694
61,69589.29702970297,81733
62,70116.59405940594,85277
63,70871.74257425743,87763
64,72935.42574257425,90052
65,73771.52475247525,90354
66,75618.74257425743,90882
67,76233.58415841585,90882
68,78075.44554455446,91653
69,78546.84158415842,91653
70,79421.88118811882,91653
71,80859.64356435643,98055
72,81496.50495049504,98055
73,83086.63366336633,98055
74,83543.92079207921,98055
75,84727.78217821782,98055
76,85882.85148514851,99379
77,87347.77227722772,99379
78,88649.33663366336,99962
79,90502.53465346535,101263
80,91564.22772277228,101263
81,92552.61386138614,102211
82,93470.25742574257,103583
83,93850.71287128713,107629
84,94227.54455445544,107629
85,94598.14851485149,107629
86,95536.21782178218,107629
87,96308.900990099,108585
88,96605.93069306931,108585
89,97110.75247524753,111102
90,98057.22772277228,111302
91,98187.0495049505,111302
92,99297.57425742575,111302
93,100083.51485148515,113267
94,101360.56435643564,115225
95,101942.45544554456,116567
96,102208.41584158415,116872
97,102814.83168316832,118636
98,103739.43564356436,118636
99,103486.44554455446,119448
100,103959.46534653465,119448
101,104642.88118811882,121116
102,105141.78217821782,122000
103,106983.85148514851,122000
104,108144.83168316832,122000
105,108576.07920792079,123436
106,110102.67326732674,123436
107,111487.78217821782,124112
108,113344.9405940594,126678
109,114179.10891089108,126678
110,113925.86138613861,127795
111,114896.68316831683,127795
112,116591.32673267326,130707
113,117325.87128712871,130707
114,118883.31683168317,130707
115,119560.33663366336,132581
116,120472.58415841585,134975
117,120919.62376237624,136219
118,121759.11881188118,136219
119,122280.47524752475,137329
120,124385.14851485149,137329
121,124645.44554455446,137329
122,125833.900990099,137910
123,126987.9504950495,138705
124,126880.28712871287,139044
125,127946.29702970297,139044
126,128035.53465346535,142931
127,129544.47524752475,146564
128,130719.20792079208,146564
129,131083.21782178216,147755
130,131828.84158415842,147755
131,132253.30693069307,150183
132,132156.801980198,150183
133,132595.74257425743,150183
134,133503.53465346535,150183
135,133828.40594059406,150183
136,134277.66336633664,150183
137,134637.54455445544,150183
138,134710.1683168317,150936
139,134829.20792079208,150936
140,135737.9504950495,150936
141,136000.24752475249,150936
142,136544.08910891088,150936
143,137676.05940594058,150936
144,138021.62376237623,150936
145,138470.9702970297,150936
146,138737.198019802,152598
147,139363.48514851485,152598
148,139126.9900990099,152598
149,140379.86138613863,152598
150,140560.73267326734,152598
151,141081.73267326734,152936
152,141773.48514851485,152936
153,142563.05940594058,154753
154,142770.44554455444,154753
155,143169.17821782178,154753
156,143136.9900990099,154753
157,142847.0396039604,154753
158,143154.62376237623,154753
159,143713.91089108912,156102
160,144357.65346534652,157900
161,143854.1485148515,160676
162,144050.36633663366,160676
163,144077.67326732673,160676
164,144679.20792079208,161268
165,145118.0792079208,161268
166,145913.22772277228,161268
167,145538.8316831683,161268
168,146559.9900990099,161268
169,147283.0693069307,161405
170,147857.26732673266,161455
171,148348.41584158415,163296
172,148845.65346534652,163296
173,150170.84158415842,163296
174,150520.24752475249,163306
175,151651.54455445544,166772
176,153234.69306930693,170392
177,153320.40594059406,170392
178,153834.44554455444,170392
179,153664.60396039605,170392
180,153511.70297029702,170392
181,155000.10891089108,170392
182,155283.71287128713,172086
183,155388.46534653465,173102
184,154852.72277227722,173102
185,156428.61386138614,173102
186,156348.21782178216,173102
187,156462.60396039605,173102
188,156560.8316831683,173102
189,156959.82178217822,173102
190,157696.1188118812,173102
191,159461.0693069307,173878
192,159629.15841584158,175448
193,160668.9504950495,175448
194,161388.68316831684,175448
195,161807.42574257427,175448
196,162320.45544554456,175448
197,162343.48514851485,175448
198,163692.64356435643,175693
199,164231.52475247523,175693
200,164570.31683168316,176516
201,164911.08910891088,177156
202,164129.70297029702,177156
203,164459.1188118812,177529
204,163967.36633663366,177529
205,165006.45544554456,177529
206,165502.17821782178,178254
207,166174.0396039604,178254
208,165093.47524752477,178254
209,165503.53465346535,178898
210,165128.75247524751,178898
211,165935.20792079208,178898
212,166103.1188118812,178898
213,166787.46534653465,180728
214,167585.099009901,182269
215,168156.70297029702,182269
216,169589.57425742573,182269
217,169406.82178217822,184321
218,170508.29702970298,187549
219,170450.60396039605,187549
220,170594.28712871287,187549
221,171479.1485148515,187549
222,172666.62376237623,188940
223,174201.0792079208,188940
224,173737.900990099,188940
225,173601.30693069307,188940
226,173762.61386138614,188940
227,173209.30693069307,188940
228,174167.59405940594,189241
229,173945.49504950494,189241
230,173595.9801980198,189241
231,173566.67326732673,189241
232,173982.71287128713,189241
233,173737.8514851485,189241
234,173413.49504950494,189535
235,174002.40594059406,189535
236,174810.94059405942,189535
237,174485.0792079208,190213
238,175170.42574257427,190213
239,175050.50495049506,191954
240,175429.58415841585,192530
241,176624.65346534652,192530
242,176928.33663366336,193965
243,177622.9207920792,193965
244,178284.29702970298,193965
245,178102.70297029702,196299
246,178300.58415841585,196299
247,178947.61386138614,196299
248,180026.900990099,198075
249,180339.41584158415,198075
250,180646.73267326734,198075
251,180286.54455445544,198075
252,180278.29702970298,198075
253,180673.9801980198,198075
