genNum,genMean,genBest
1,0.0,0
2,11685.06,34172
3,34080.27,61819
4,54909.62,80232
5,74623.57,105062
6,92744.54,120724
7,109673.44,133319
8,125699.04,151698
9,141242.3,166424
10,156571.92,178820
11,170529.23,191564
12,183303.16,209215
13,195307.29,219172
14,206505.85,226771
15,217371.67,244694
16,227855.79,256697
17,237490.65,273762
18,246587.68,279282
19,255215.81,308685
20,263088.48,308685
21,270954.05,308685
22,277849.13,317563
23,283821.51,317622
24,290003.86,329959
25,296095.72,329959
26,302174.98,338694
27,306774.62,341270
28,310886.08,341270
29,315737.81,341270
30,320423.76,341270
31,324259.57,353818
32,327404.04,353818
33,313373.11,353818
34,313462.97,357917
35,305721.47,364756
36,297222.3,364756
37,302862.67,364756
38,287968.74,372777
39,236594.64,372777
40,220491.01,372777
41,221939.03,378311
42,204619.51,378311
43,173888.2,378311
44,171849.36,378311
45,179296.76,378311
46,197162.17,378311
47,166126.28,378311
48,174666.95,378311
49,153746.11,378311
50,128579.12,378311
51,127947.05,378311
52,110823.8,378311
53,114565.59,378311
54,103596.25,378311
55,104751.84,378327
56,101293.47,378327
57,87178.22,378327
58,90721.51,378327
59,98180.07,379067
60,116994.69,385806
61,105852.69,385806
62,94291.45,385806
63,79848.44,385806
64,101836.29,385806
65,113665.51,385806
66,127717.98,385806
67,113050.26,386327
68,116542.42,386327
69,98087.9,386327
70,94271.45,386327
71,131207.26,386327
72,123629.74,386327
73,112486.39,386327
74,98610.93,386327
75,95749.21,390825
76,102558.23,390825
77,113311.86,390825
78,132105.08,390825
79,125434.88,390825
80,113867.5,390825
81,109558.37,390825
82,105874.27,390825
83,117058.34,390825
84,127864.27,390825
85,131588.27,390825
86,127955.86,390825
87,135750.35,390825
88,117589.96,390825
89,113764.43,395952
90,114016.43,395952
91,125648.52,395952
92,132920.0,395952
93,106807.58,395952
94,102602.44,395952
95,91419.01,395952
96,91613.6,395952
97,106552.44,395952
98,95185.71,395952
99,102187.4,395952
100,87378.38,395952
